Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:47:21,2018-09-10 22:47:21,0.279s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:47:21,2018-09-10 22:47:21,0.241s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:47:21,2018-09-10 22:47:21,0.248s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:47:21,2018-09-10 22:47:22,0.199s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:47:22,2018-09-10 22:47:22,0.212s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:47:22,2018-09-10 22:47:22,0.171s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:47:22,2018-09-10 22:47:23,1.003s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:47:23,2018-09-10 22:47:25,2.192s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 22:47:25,2018-09-10 22:47:26,0.680s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/SearchAttribute,Chrome 68.0.3440.106,,2018-09-10 22:47:26,2018-09-10 22:48:05,39.194s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 22:47:26,2018-09-10 22:47:30,4.004s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 22:47:30,2018-09-10 22:47:31,1.122s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 22:47:31,2018-09-10 22:47:51,20.199s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:47:51,2018-09-10 22:47:52,0.152s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 22:47:52,2018-09-10 22:47:52,0.138s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:47:52,2018-09-10 22:47:55,3.516s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:47:55,2018-09-10 22:47:56,1.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:47:56,2018-09-10 22:47:56,0.121s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:47:56,2018-09-10 22:47:59,3.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:47:59,2018-09-10 22:48:02,2.575s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:02,2018-09-10 22:48:02,0.292s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:02,2018-09-10 22:48:04,2.135s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:48:04,2018-09-10 22:48:04,0.066s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 22:48:04,2018-09-10 22:48:05,0.654s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 68.0.3440.106,,2018-09-10 22:48:05,2018-09-10 22:48:35,29.777s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 22:48:05,2018-09-10 22:48:09,3.623s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 22:48:09,2018-09-10 22:48:10,1.127s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 22:48:10,2018-09-10 22:48:15,4.734s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:15,2018-09-10 22:48:15,0.149s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 22:48:15,2018-09-10 22:48:15,0.139s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:15,2018-09-10 22:48:19,3.936s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:48:19,2018-09-10 22:48:20,1.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:20,2018-09-10 22:48:20,0.121s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:48:20,2018-09-10 22:48:23,3.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:23,2018-09-10 22:48:26,2.652s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:26,2018-09-10 22:48:26,0.355s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:26,2018-09-10 22:48:28,1.713s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:48:28,2018-09-10 22:48:28,0.025s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:28,2018-09-10 22:48:30,2.030s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:48:30,2018-09-10 22:48:30,0.453s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:30,2018-09-10 22:48:31,0.208s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:48:31,2018-09-10 22:48:31,0.209s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:48:31,2018-09-10 22:48:31,0.208s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:48:31,2018-09-10 22:48:31,0.206s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:48:31,2018-09-10 22:48:31,0.221s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:31,2018-09-10 22:48:32,0.170s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:48:32,2018-09-10 22:48:33,1.003s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:48:33,2018-09-10 22:48:35,2.225s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 68.0.3440.106,,2018-09-10 22:48:35,2018-09-10 22:49:18,43.038s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 22:48:35,2018-09-10 22:48:40,4.899s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 22:48:40,2018-09-10 22:48:41,1.134s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 22:48:41,2018-09-10 22:48:46,4.723s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:46,2018-09-10 22:48:46,0.168s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 22:48:46,2018-09-10 22:48:46,0.161s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:46,2018-09-10 22:48:49,2.936s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:48:49,2018-09-10 22:48:50,1.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:50,2018-09-10 22:48:50,0.115s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:48:50,2018-09-10 22:48:53,3.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:53,2018-09-10 22:48:56,2.622s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:48:56,2018-09-10 22:48:56,0.205s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:56,2018-09-10 22:48:58,1.799s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:48:58,2018-09-10 22:48:58,0.042s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:48:58,2018-09-10 22:49:00,2.638s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:49:00,2018-09-10 22:49:01,0.151s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:49:01,2018-09-10 22:49:01,0.131s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:49:01,2018-09-10 22:49:04,3.001s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:49:04,2018-09-10 22:49:18,14.100s,FAILED
