Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:09,2018-09-30 16:31:09,0.153s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:09,2018-09-30 16:31:09,0.167s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:09,2018-09-30 16:31:09,0.290s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:09,2018-09-30 16:31:09,0.178s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:09,2018-09-30 16:31:10,0.219s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:10,2018-09-30 16:31:10,0.204s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:10,2018-09-30 16:31:10,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:10,2018-09-30 16:31:10,0.196s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:31:10,2018-09-30 16:31:11,1.003s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:31:11,2018-09-30 16:31:13,1.739s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-30 16:31:13,2018-09-30 16:31:14,0.657s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/SearchAttribute,Chrome 69.0.3497.100,,2018-09-30 16:31:14,2018-09-30 16:31:36,22.198s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 16:31:14,2018-09-30 16:31:16,1.979s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 16:31:16,2018-09-30 16:31:17,1.126s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:31:17,2018-09-30 16:31:23,5.765s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:23,2018-09-30 16:31:23,0.174s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:31:23,2018-09-30 16:31:23,0.177s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:23,2018-09-30 16:31:26,3.116s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:31:26,2018-09-30 16:31:27,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:27,2018-09-30 16:31:27,0.117s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:31:27,2018-09-30 16:31:30,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:30,2018-09-30 16:31:33,2.355s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:33,2018-09-30 16:31:33,0.230s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:33,2018-09-30 16:31:35,2.249s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:31:35,2018-09-30 16:31:35,0.062s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-30 16:31:35,2018-09-30 16:31:36,0.622s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 69.0.3497.100,,2018-09-30 16:31:36,2018-09-30 16:32:03,27.335s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 16:31:36,2018-09-30 16:31:38,2.012s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 16:31:38,2018-09-30 16:31:39,1.127s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:31:39,2018-09-30 16:31:43,4.209s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:43,2018-09-30 16:31:44,0.152s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:31:44,2018-09-30 16:31:44,0.141s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:44,2018-09-30 16:31:47,3.236s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:31:47,2018-09-30 16:31:48,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:48,2018-09-30 16:31:48,0.146s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:31:48,2018-09-30 16:31:51,3.004s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:51,2018-09-30 16:31:53,2.265s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:53,2018-09-30 16:31:54,0.295s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:54,2018-09-30 16:31:56,2.190s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:31:56,2018-09-30 16:31:56,0.025s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:31:56,2018-09-30 16:31:58,2.585s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:58,2018-09-30 16:31:59,0.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:31:59,2018-09-30 16:31:59,0.168s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:59,2018-09-30 16:31:59,0.160s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:59,2018-09-30 16:31:59,0.209s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:59,2018-09-30 16:31:59,0.208s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:31:59,2018-09-30 16:32:00,0.212s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:00,2018-09-30 16:32:00,0.176s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:32:00,2018-09-30 16:32:01,1.004s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:32:01,2018-09-30 16:32:03,2.320s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 69.0.3497.100,,2018-09-30 16:32:03,2018-09-30 16:32:43,39.542s,FAILED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 16:32:03,2018-09-30 16:32:06,2.649s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 16:32:06,2018-09-30 16:32:07,1.136s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:32:07,2018-09-30 16:32:12,4.380s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:32:12,2018-09-30 16:32:12,0.169s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:32:12,2018-09-30 16:32:12,0.154s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:12,2018-09-30 16:32:16,4.255s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:32:16,2018-09-30 16:32:17,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:17,2018-09-30 16:32:17,0.125s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:32:17,2018-09-30 16:32:20,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:20,2018-09-30 16:32:23,2.795s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:32:23,2018-09-30 16:32:23,0.189s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:23,2018-09-30 16:32:25,2.201s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:32:25,2018-09-30 16:32:25,0.032s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:25,2018-09-30 16:32:28,2.502s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:32:28,2018-09-30 16:32:31,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:32:31,2018-09-30 16:32:31,0.152s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-30 16:32:31,2018-09-30 16:32:43,11.548s,FAILED
