Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/MultiStepVendorRegistrationAddon/CheckMultiStepRegistrationOnFrontend,Chrome 69.0.3497.100,,2018-09-30 17:40:36,2018-09-30 17:42:27,1m - 51.651s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 17:40:36,2018-09-30 17:40:40,3.961s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 17:40:40,2018-09-30 17:40:42,2.131s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 17:40:42,2018-09-30 17:40:50,7.565s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:40:50,2018-09-30 17:40:52,2.129s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 17:40:52,2018-09-30 17:40:56,4.174s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 17:40:56,2018-09-30 17:41:00,4.167s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 17:41:00,2018-09-30 17:41:04,4.174s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 17:41:04,2018-09-30 17:41:09,4.165s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 17:41:09,2018-09-30 17:41:13,4.168s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 17:41:13,2018-09-30 17:41:16,3.156s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 17:41:16,2018-09-30 17:41:19,3.144s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:41:19,2018-09-30 17:41:41,21.586s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:41:41,2018-09-30 17:41:42,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:41:42,2018-09-30 17:41:44,2.090s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:41:44,2018-09-30 17:41:45,1.001s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-30 17:41:45,2018-09-30 17:41:48,3.117s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:41:48,2018-09-30 17:41:50,2.073s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:41:50,2018-09-30 17:41:51,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:41:51,2018-09-30 17:41:53,2.070s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:41:53,2018-09-30 17:41:54,1.003s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-30 17:41:54,2018-09-30 17:41:57,3.079s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:41:57,2018-09-30 17:41:59,2.082s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:41:59,2018-09-30 17:42:00,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:42:00,2018-09-30 17:42:02,2.083s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:42:02,2018-09-30 17:42:03,1.003s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-30 17:42:03,2018-09-30 17:42:06,3.091s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 17:42:06,2018-09-30 17:42:25,18.509s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 17:42:25,2018-09-30 17:42:26,1.004s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-30 17:42:26,2018-09-30 17:42:27,1.629s,PASSED
