Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:50,2018-09-17 21:16:50,0.230s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:16:50,2018-09-17 21:16:50,0.155s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:50,2018-09-17 21:16:50,0.204s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:50,2018-09-17 21:16:51,0.256s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:51,0.199s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:51,0.187s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:51,0.191s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:51,0.177s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:51,0.182s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:16:51,2018-09-17 21:16:52,1.002s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 21:16:52,2018-09-17 21:16:55,2.248s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 21:16:55,2018-09-17 21:16:55,0.681s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/SearchAttribute,Chrome 68.0.3440.106,,2018-09-17 21:16:55,2018-09-17 21:17:17,21.413s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 21:16:56,2018-09-17 21:16:58,1.934s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 21:16:58,2018-09-17 21:16:59,1.135s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 21:16:59,2018-09-17 21:17:03,4.565s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:03,2018-09-17 21:17:03,0.152s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-17 21:17:03,2018-09-17 21:17:04,0.146s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:04,2018-09-17 21:17:07,3.782s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:17:07,2018-09-17 21:17:08,1.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:08,2018-09-17 21:17:09,0.134s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:17:09,2018-09-17 21:17:12,3.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:12,2018-09-17 21:17:14,2.361s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:14,2018-09-17 21:17:14,0.375s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:14,2018-09-17 21:17:16,1.913s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 21:17:16,2018-09-17 21:17:16,0.024s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-17 21:17:16,2018-09-17 21:17:17,0.669s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 68.0.3440.106,,2018-09-17 21:17:17,2018-09-17 21:17:45,27.800s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 21:17:17,2018-09-17 21:17:19,1.920s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 21:17:19,2018-09-17 21:17:20,1.129s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 21:17:20,2018-09-17 21:17:24,4.274s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:24,2018-09-17 21:17:25,0.295s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-17 21:17:25,2018-09-17 21:17:25,0.230s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:25,2018-09-17 21:17:28,3.151s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:17:28,2018-09-17 21:17:29,1.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:29,2018-09-17 21:17:29,0.147s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:17:29,2018-09-17 21:17:32,3.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:32,2018-09-17 21:17:35,3.019s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:35,2018-09-17 21:17:36,0.277s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:36,2018-09-17 21:17:37,1.886s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 21:17:37,2018-09-17 21:17:38,0.109s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:38,2018-09-17 21:17:40,2.488s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:17:40,2018-09-17 21:17:40,0.177s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:40,2018-09-17 21:17:40,0.186s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:17:40,2018-09-17 21:17:41,0.174s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:17:41,2018-09-17 21:17:41,0.212s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:17:41,2018-09-17 21:17:41,0.284s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-17 21:17:41,2018-09-17 21:17:41,0.213s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:41,2018-09-17 21:17:41,0.232s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:17:41,2018-09-17 21:17:42,1.003s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 21:17:42,2018-09-17 21:17:45,2.175s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 68.0.3440.106,,2018-09-17 21:17:45,2018-09-17 21:18:17,32.101s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-17 21:17:45,2018-09-17 21:17:48,2.627s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-17 21:17:48,2018-09-17 21:17:49,1.143s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-17 21:17:49,2018-09-17 21:17:56,7.740s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:17:56,2018-09-17 21:17:57,0.151s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-17 21:17:57,2018-09-17 21:17:57,0.146s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:17:57,2018-09-17 21:18:00,3.360s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:18:00,2018-09-17 21:18:01,1.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:01,2018-09-17 21:18:01,0.154s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:18:01,2018-09-17 21:18:04,3.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:04,2018-09-17 21:18:07,2.376s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-17 21:18:07,2018-09-17 21:18:07,0.333s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:07,2018-09-17 21:18:09,1.725s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-17 21:18:09,2018-09-17 21:18:09,0.027s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:09,2018-09-17 21:18:11,2.325s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-17 21:18:11,2018-09-17 21:18:14,3.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:14,2018-09-17 21:18:14,0.155s,PASSED
focus,Chrome 68.0.3440.106,,2018-09-17 21:18:14,2018-09-17 21:18:14,0.089s,PASSED
click,Chrome 68.0.3440.106,,2018-09-17 21:18:14,2018-09-17 21:18:17,2.430s,PASSED
