Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:41:52,2018-09-30 16:41:57,4.159s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:41:57,2018-09-30 16:41:57,0.164s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:41:57,2018-09-30 16:41:57,0.157s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:41:57,2018-09-30 16:41:59,2.465s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:41:59,2018-09-30 16:42:00,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:00,2018-09-30 16:42:01,0.115s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:01,2018-09-30 16:42:04,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:04,2018-09-30 16:42:06,2.107s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:06,2018-09-30 16:42:06,0.229s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:06,2018-09-30 16:42:08,1.972s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:42:08,2018-09-30 16:42:08,0.033s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-30 16:42:08,2018-09-30 16:42:09,0.623s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 69.0.3497.100,,2018-09-30 16:42:09,2018-09-30 16:42:34,25.493s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 16:42:09,2018-09-30 16:42:11,1.949s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 16:42:11,2018-09-30 16:42:12,1.121s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:42:12,2018-09-30 16:42:17,4.749s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:17,2018-09-30 16:42:17,0.157s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:42:17,2018-09-30 16:42:17,0.148s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:17,2018-09-30 16:42:20,2.927s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:20,2018-09-30 16:42:21,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:21,2018-09-30 16:42:21,0.110s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:21,2018-09-30 16:42:24,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:24,2018-09-30 16:42:26,2.276s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:26,2018-09-30 16:42:27,0.373s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:27,2018-09-30 16:42:28,1.627s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:42:28,2018-09-30 16:42:28,0.036s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:28,2018-09-30 16:42:30,1.588s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:42:30,2018-09-30 16:42:30,0.483s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:30,2018-09-30 16:42:31,0.184s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:42:31,2018-09-30 16:42:31,0.172s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:42:31,2018-09-30 16:42:31,0.231s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:42:31,2018-09-30 16:42:31,0.203s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-30 16:42:31,2018-09-30 16:42:31,0.216s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:31,2018-09-30 16:42:32,0.169s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:32,2018-09-30 16:42:33,1.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:42:33,2018-09-30 16:42:34,1.511s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 69.0.3497.100,,2018-09-30 16:42:34,2018-09-30 16:43:05,31.429s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-30 16:42:34,2018-09-30 16:42:37,2.654s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-30 16:42:37,2018-09-30 16:42:38,1.135s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-30 16:42:38,2018-09-30 16:42:42,3.670s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:42,2018-09-30 16:42:42,0.160s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-30 16:42:42,2018-09-30 16:42:42,0.141s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:42,2018-09-30 16:42:45,3.387s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:45,2018-09-30 16:42:46,1.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:46,2018-09-30 16:42:47,0.116s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:47,2018-09-30 16:42:50,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:50,2018-09-30 16:42:52,2.288s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-30 16:42:52,2018-09-30 16:42:52,0.398s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:52,2018-09-30 16:42:54,1.506s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-09-30 16:42:54,2018-09-30 16:42:54,0.031s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:54,2018-09-30 16:42:56,2.253s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:56,2018-09-30 16:42:59,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:42:59,2018-09-30 16:42:59,0.127s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-30 16:42:59,2018-09-30 16:43:02,3.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-30 16:43:02,2018-09-30 16:43:02,0.064s,PASSED
click,Chrome 69.0.3497.100,,2018-09-30 16:43:02,2018-09-30 16:43:05,2.590s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-30 16:43:05,2018-09-30 16:43:05,0.639s,PASSED
