Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 68.0.3440.106,,2018-09-10 22:32:51,2018-09-10 22:32:54,2.706s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:32:54,2018-09-10 22:32:54,0.311s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:32:54,2018-09-10 22:32:56,1.815s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:32:56,2018-09-10 22:32:56,0.037s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-10 22:32:56,2018-09-10 22:32:56,0.657s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 68.0.3440.106,,2018-09-10 22:32:56,2018-09-10 22:33:30,33.600s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 22:32:57,2018-09-10 22:32:59,1.951s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 22:32:59,2018-09-10 22:33:00,1.132s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 22:33:00,2018-09-10 22:33:10,10.165s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:33:10,2018-09-10 22:33:10,0.152s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 22:33:10,2018-09-10 22:33:10,0.153s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:10,2018-09-10 22:33:15,4.610s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:33:15,2018-09-10 22:33:16,1.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:16,2018-09-10 22:33:16,0.129s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:33:16,2018-09-10 22:33:19,3.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:19,2018-09-10 22:33:21,2.489s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:33:21,2018-09-10 22:33:22,0.284s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:22,2018-09-10 22:33:23,1.623s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:33:23,2018-09-10 22:33:23,0.056s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:23,2018-09-10 22:33:25,1.703s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:33:25,2018-09-10 22:33:26,0.448s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:33:26,2018-09-10 22:33:26,0.256s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:33:26,2018-09-10 22:33:26,0.182s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:33:26,2018-09-10 22:33:26,0.204s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:33:26,2018-09-10 22:33:26,0.216s,PASSED
selectOptionByValue,Chrome 68.0.3440.106,,2018-09-10 22:33:26,2018-09-10 22:33:27,0.209s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:27,2018-09-10 22:33:27,0.208s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:33:27,2018-09-10 22:33:28,1.004s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:33:28,2018-09-10 22:33:30,2.173s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 68.0.3440.106,,2018-09-10 22:33:30,2018-09-10 22:34:08,37.552s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 22:33:30,2018-09-10 22:33:33,2.592s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 22:33:33,2018-09-10 22:33:34,1.143s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 22:33:34,2018-09-10 22:33:46,11.865s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:33:46,2018-09-10 22:33:46,0.151s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-10 22:33:46,2018-09-10 22:33:46,0.151s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:46,2018-09-10 22:33:54,8.011s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:33:54,2018-09-10 22:33:55,1.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:55,2018-09-10 22:33:55,0.142s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 22:33:55,2018-09-10 22:33:58,3.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:33:58,2018-09-10 22:34:02,3.347s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 22:34:02,2018-09-10 22:34:02,0.296s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:34:02,2018-09-10 22:34:04,1.802s,PASSED
verifyElementPresent,Chrome 68.0.3440.106,,2018-09-10 22:34:04,2018-09-10 22:34:04,0.041s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:34:04,2018-09-10 22:34:07,3.155s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:34:07,2018-09-10 22:34:07,0.134s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 22:34:07,2018-09-10 22:34:08,0.452s,FAILED
